sample	organelle_type	fastq_format	mean_error_rate	trim_percent	trim_int	trim_chars	mean_read_len	max_read_len	num_reads_1	seed_read_filesize	estimated_base_coverage	closest_seed	unmapped_percentage	unmapped_lengths	num_reads_2	w	k	max_extending_len	pre_w	mem_dup	mem_used	n_unique_reads	n_reads	n_bases	dup_used	mem_group	rounds	accepted_lines	accepted_words	mem_extending	circular	degenerate_base_used	library_size	library_deviation	library_left	library_right	res_kmer	res_kmer_cov	res_base_cov	res_path_count	res_len	time	mem_spades	mem_max
w0.75--SRR5602589-plastome	embplant_pt	Sanger	0.0137	0.00%	33..33	!	298.1	300	1744003+1744003	34752796	59.39					224	"21,55,91,127"	inf	224	2200096997	2032593272	3447302	3488006	1039774588	14497/14497	2076616687	6	69126	3626498	1361504632	yes	no	605.623	160.68	411	820	127	77.53	134.281	2	160136	821.22		2200096997
w0.75--SRR5602590-plastome	embplant_pt	Sanger	0.0205	0.00%	33..33	!	296.3	300	1447023+1447023	42972772	56.96					222	"21,55,91,127"	inf	222	1872605741	1705102016	2847803	2894046	857505829	6338/6338	1705102016	9	96047	8916980	3040836845	no	no	514.204	132.227	354	689	127	105.792	184.062	2	154084	1002.77		3040836845
w0.75--SRR5602591-plastome	embplant_pt	Sanger	0.017	0.00%	33..33	!	296.7	300	1342936+1342936	21761324	34.58					223	"21,55,91,127"	inf	223	1657857376	1574105513	2641746	2685872	796898222	3282/3282	1574105513	10	48936	4512632	1564441837	no	no	536.959	132.937	378	710	127	53.672	93.291	2	3717+3859+11154+31980+103494	930.91		1657857376
w0.75--SRR5602592-plastome	embplant_pt	Sanger	0.0047	0.00%	33..33	!	246.9	250	1951892+1951892	29560690	42.58					185	"21,55,91,127"	inf	185	2091649073	1924145348	3824554	3903784	963844269	24851/24851	2014339661	7	94542	3774034	1302448832	yes	no	545.327	129.51	380	708	127	78.776	160.871	2	159921	989.49		2091649073
w0.75--SRR5602593-plastome	embplant_pt	Sanger	0.006	0.00%	33..33	!	244.1	250	1362792+1362792	21428206	43.6					183	"21,55,91,127"	inf	183	1425929142	1342177280	2624329	2725584	665315054	19159/19159	1394790629	10	57869	2767498	900869390	yes	no	568.038	139.149	402	749	127	44.109	91.152	2	160121	839.03		1425929142
w0.75--SRR5602594-plastome	embplant_pt	Sanger	0.0149	0.00%	33..33	!	297.8	300	2012947+2012947	31771400	71.53					223	"21,55,91,127"	inf	223	2498597224	2264521506	3983037	4025894	1198911233	5511/5511	2313913630	7	61389	6325604	2243046670	no	no	578.558	145.226	404	764	127	64.555	111.888	2	159211	1152.92		2498597224
w0.75--SRR5602595-plastome	embplant_pt	Sanger	0.0084	0.00%	33..33	!	248.5	250	665200+665200	6810930	21.06					186	"21,55,91,127"	inf	186	749471793	707595862	1315903	1330400	330604400	3591/3591	707595862	6	13836	1186388	449897824	no	no	566.492	137.839	388	738	127	13.973	28.351	1	921+1375+1453+2067+2149+2166+2287+2497+2690+6906+8965+9312+12651+17091+45624	282.38		749471793
w0.75--SRR5602596-plastome	embplant_pt	Sanger	0.0184	0.00%	33..33	!	295.4	300	1409711+1409711	41112372	95.98					222	"21,55,91,127"	inf	222	1722281885	1638530023	2759567	2819422	832857258	9215/9215	1652488667	6	74672	7828008	2717640556	no	no	521.054	146.156	351	720	127	93.442	162.949	1	21311+113552	854.25		2717640556
w0.75--SRR5602597-plastome	embplant_pt	Sanger	0.0134	0.00%	33..33	!	296.5	300	1423723+1423723	29246764	67.66					222	"21,55,91,127"	inf	222	1711544467	1627792605	2778151	2847446	844267739	20915/20915	1784558911	7	59148	3185676	1262720385	yes	no	597.973	165.533	403	818	127	68.789	119.626	2	155230	705.56		1784558911
w0.75--SRR5602598-plastome	embplant_pt	Sanger	0.0169	0.00%	33..33	!	294.2	300	1270060+1270060	9069624	27.48					221	"21,55,91,127"	inf	221	1576252997	1451698946	2479341	2540120	747303304	6079/6079	1488206168	10	17769	1959636	783831531	no	no	539.86	144.667	369	733	127	21.398	37.431	2	457+1535+2105+3688+4294+4408+4461+6195+10436+12443+14253+32404+43016	851.47		1576252997
w0.75--SRR5602599-plastome	embplant_pt	Sanger	0.0019	0.00%	33..33	!	248.2	250	2543909+2543909	52381806	140.12					186	"21,55,91,127"	inf	186	2597381472	2389075558	4975825	5087818	1262796427	57556/57556	2746631585	5	88618	1705054	833223655	yes	no	590.005	150.521	399	780	127	89.713	182.242	2	146926	855.36		2746631585
w0.75--SRR5602600-plastome	embplant_pt	Sanger	0.0068	0.00%	33..33	!	248.1	250	1327534+1327534	29736272	39.43					186	"21,55,91,127"	inf	186	1417339207	1333587345	2605628	2655068	658722370	20244/20244	1391569403	10	78247	3055612	1088774209	yes	no	598.251	148.843	402	782	127	64.418	130.893	2	155617	680.36		1417339207
w0.75--SRR5602601-plastome	embplant_pt	Sanger	0.0039	0.00%	33..33	!	247.1	250	1468745+1468745	36783944	99.87					185	"21,55,91,127"	inf	185	1639603765	1472100040	2870854	2937490	725853779	26320/26320	1578400481	10	98324	4169304	1399085596	yes	no	537.124	143.949	354	725	127	80.751	164.755	12	162304	829.97		1639603765
w0.75--SRR5602602-plastome	embplant_pt	Sanger	0.0056	0.00%	33..33	!	248	250	1774932+1774932	38952610	60.12					186	"21,55,91,127"	inf	186	1937030250	1769526525	3498259	3549864	880366272	20201/20201	1811402457	5	104947	4666032	1517197197	yes	no	557.553	130.748	395	724	127	91.621	186.244	2	153040	822.25		1937030250
w0.75--SRR5602603-plastome	embplant_pt	Sanger	0.0184	0.00%	33..33	!	298	300	1640979+1640979	19737056	33.88					224	"21,55,91,127"	inf	224	2070174236	1902670512	3251063	3281958	978023484	2194/2194	1902670512	8	36884	3870870	1406601789	no	no	566.639	143.828	390	756	127	38.729	67.096	2	37869+56888+64665	1100.6		2070174236
w0.75--SRR5602604-plastome	embplant_pt	Sanger	0.0047	0.00%	33..33	!	247.8	250	1852832+1852832	13920876	18.22					186	"21,55,91,127"	inf	186	2004675985	1837172260	3661524	3705664	918263539	13092/13092	1880121933	10	40264	1684648	679678574	yes	no	591.556	139.729	418	772	127	31.992	65.088	2	159156	961.12		2004675985
w0.75--SRR5602605-plastome	embplant_pt	Sanger	0.017	0.00%	33..33	!	295.5	300	1199457+1199457	50787382	43.91					222	"21,55,91,127"	inf	222	1479616233	1395864371	2334564	2398914	708879087	7294/7294	1406601789	6	112699	10035030	3350074490	no	no	513.541	133.82	342	684	127	124.006	216.206	2	155021	886.35		3350074490
w0.75--SRR5602606-plastome	embplant_pt	Sanger	0.0029	0.00%	33..33	!	247.6	250	1356811+1356811	9843038	20.39					186	"21,55,91,127"	inf	186	1423781658	1340029796	2647615	2713622	671892807	22984/22984	1469952557	7	24876	617356	347892350	yes	no	608.346	156.605	407	806	127	19.88	40.484	2	160053	517.85		1469952557
w0.75--SRR5602607-plastome	embplant_pt	Sanger	0.0044	0.00%	33..33	!	150.5	151	2752799+2752799	5909266	14.4					113	"21,55,91,127"	inf	113	2232309252	2019708370	5493902	5505598	828592499	8934/8934	2042256949	10	27019	558940	220117073	no	no	616.943	137.295	447	791	127	4.817	29.621	2	589+938+5103+5235+6838+10124+10509+14889+21149+25442+36901	913.62		2232309252
w0.75--SRR5602608-plastome	embplant_pt	Sanger	0.005	0.00%	33..33	!	150.4	151	3195974+3195974	9207332	19.49					113	"21,55,91,127"	inf	113	2727304232	2306397437	6360689	6391948	961348979	22167/22167	2399812976	8	44043	751570	369367187	yes	no	596.869	140.906	425	773	127	7.815	48.096	2	142723	1085.94		2727304232
w0.75--SRR5602609-plastome	embplant_pt	Sanger	0.0178	0.00%	33..33	!	295.9	300	1929116+1929116	10781086	20.29					222	"21,55,91,127"	inf	222	2360084529	2192580804	3772730	3858232	1141650848	4969/4969	2192580804	10	22877	2222980	867583393	no	no	514.015	140.173	352	702	127	33.606	58.529	1	532+1228+1254+1269+1485+1542+1789+1937+2029+2363+2823+2974+7011+8452+8715+10097+10652+10708+11233+13647+14898	1353.19		2360084529
w0.75--SRR5602610-plastome	embplant_pt	Sanger	0.0046	0.00%	33..33	!	246.4	250	1240196+1240196	2272840	8.09					185	"21,55,91,127"	inf	185	1303522574	1176821039	2387671	2480392	611168588	54671/54671	1923071606	10	5949	344794	450971566	no	no	428.042	159.05	251	656	127	7.156	14.642	1	422+439+547+593+594+653+774+784+943+1310+1422+1509+1545+1571+1659+1679+2182+2395+3037+3411+4225+4548+4549+4815+5483+6761+7069+8100+8104+10894+11474	555.13		1923071606
w0.75--SRR6478596-plastome	embplant_pt	Sanger	0.0032	0.00%	33..33	!	121.7	126	6041307+6084659	19332050	191.74					91	"21,55,91"	inf	91	3478923509	3384434229	10236308	12125966	1475730062	200000/422270	3736621547	10	419864	2896130	1111322787	no	no	500.234	163.809	294	709	91	268.817	1030.961	2	43792+104832	1827.67		3736621547
w0.75--SRR6932851-plastome	embplant_pt	Illumina 1.8+	0.0007	0.00%	33..33	!	98.3	100	10000000+10000000	13752606	131.29					74	"21,55,91"	inf	74	4181150662	3688303165	17691380	20000000	1966000000	200000/964180	4257386332	10	262803	582592	2249489121	yes	no	176.006	9.2285	165	187	91	32.848	390.502	2	147671	1904.01		4257386332
w0.75--SRR7630500-plastome	embplant_pt	Sanger	0.0094	0.00%	33..33	!	301	301	7279904+7279904	14992594	108.09					226	"21,55,91,127"	inf	226	5948529704	5665061863	14463504	14559808	4382502208	68453/68453	5811090751	5	247343	5362356	1902670512	yes	no	546.596	109.168	406	685	127	384.619	661.545	2	146229	2633.16		5948529704
w0.80--ERR1917165-plastome	embplant_pt	Sanger	0.033	0.00%	33..33	!	301	301	4086825+4086825	272537974	865.21				2361753+2361753	241	"21,55,91,127"	inf	241	2931315179	2724083007	4694194	4723506	1421775306	19049/19049	2724083007	10	211359	30811744	10925323059	yes	no	545.668	169.598	339	801	127	423.051	727.648	2	86749	2178.02		10925323059
w0.80--ERR2206741-plastome	embplant_pt	Illumina 1.8+	0.0102	0.00%	33..33	!	101	101	10000000+10000000	39487576	69.74					81	"21,55,91"	inf	81	4718021574	4220879110	19653252	20000000	2020000000	200000/216062	4550517850	7	190614	844426	993211187	no	no	337.887	74.8186	258	402	91	13.173	121.236	6	30509+157054	1620.36		4718021574
w0.80--ERR268390-plastome	embplant_pt	Illumina 1.8+	0.0306	0.00%	33..33	!	101	101	10000000+10000000	62528942	255.39					81	"21,55,91"	inf	81	4655744548	4159675826	19451033	20000000	2020000000	200000/459887	4816805822	10	224984	1671602	1322849927	yes	no	407.227	141.036	224	593	91	25.618	235.354	15	124132	2146.79		4816805822
w0.80--ERR964904-plastome	embplant_pt	Illumina 1.8+	0.0243	0.00%	33..33	!	101	101	8664415+8664415	1497186	22.54					81	"21,55,91"	inf	81	3590592659	3366180618	12452100	17328830	1750211830	200000/900760	3996467068	10	77921	407296	1963873796	no	no	479.448	22.1869	452	507	55	50.625	108.796	1	458+1029+1118+1553+1577+1667+1736+1937+2107+5731+20287	1337.17		3996467068
w0.80--SRR1145775-plastome	embplant_pt	Illumina 1.8+	0.0064	0.00%	33..33	!	100	100	10000000+10000000	27004196	140.14					80	"21,55,91"	inf	80	4772782407	4276713684	19850967	20000000	2000000000	115051/115051	4416300122	10	157207	714124	674309865	no	no	234.96	96.9685	136	367	91	14.688	146.957	2	127744	1743.67		4772782407
w0.80--SRR2037123-plastome	embplant_pt	Illumina 1.8+	0.0229	0.00%	33..33	!	101	101	3087286+3087286	14004486	52.93					81	"21,55,91"	inf	81	2000381018	1782411427	5301321	6174572	623631772	200000/298242	1962800054	10	254524	1689582	842887331	yes	no	183.093	65.39	111	272	91	48.6	446.954	1	129971	901.7		2000381018
w0.80--SRR2057084-plastome	embplant_pt	Illumina 1.8+	0.0022	0.00%	33..33	!	100	100	3713045+3713045	263772834	204.71					80	"21,55,91"	inf	80	2051920625	1843614711	5464320	7426090	742609000	200000/558877	2207613190	10	211983	1749320	1451698946	no	no	508.681	13.7788	492	526	91	104.155	1041.55	1	92+100+114+130+1203+1460+2688+4072+6502+10182+21933+25404+61431	1460.58		2207613190
w0.80--SRR4428742-plastome	embplant_pt	Illumina 1.8+	0.0061	0.00%	33..33	!	100	100	4268123+4268123	219665480	160.31					80	"21,55,91"	inf	80	2749852811	2357937045	7246697	8536246	853624600	200000/377508	2573759152	10	202025	1715498	1009317314	yes	no	154.681	12.1267	140	169	91	59.124	591.287	2	152978	1345.92		2749852811
w0.80--SRR5028199-plastome	embplant_pt	Illumina 1.8+	0.0105	0.00%	33..33	!	151	151	10000000+10000000	14167418	72.79					121	"21,55,91,127"	inf	121	4507568177	4011499454	17412337	20000000	3020000000	200000/2152404	5894842613	10	53610	1505658	758061727	no	no	407.676	121.529	282	565	127	6.526	39.419	1	1034+1043+2800+5999+8620+11222+14173+14206+17614+19150+19284	2343.56		5894842613
w0.80--SRR5602572-plastome	embplant_pt	Sanger	0.0123	0.00%	33..33	!	294.9	300	2532608+2532608	42288030	47.09					236	"21,55,91,127"	inf	236	3015067041	2807834869	4905554	5065216	1493732198	36563/36563	2993592205	8	97091	4207764	1598801575	yes	no	561.878	147.229	384	755	127	115.243	201.205	2	155188	1173.02		3015067041
w0.80--SRR5602573-plastome	embplant_pt	Sanger	0.022	0.00%	33..33	!	290	300	1257524+1257524	56227172	77.93					232	"21,55,91,127"	inf	232	1490353651	1406601789	2383528	2515048	729363920	5322/5322	1410896756	8	104519	10147224	3359738167	no	no	511.899	138.973	342	697	127	115.084	203.496	2	152765	898.87		3359738167
w0.80--SRR5602574-plastome	embplant_pt	Sanger	0.0209	0.00%	33..33	!	243.5	301	5197414+5197414	8658454	24.07					195	"21,55,91,127"	inf	195	4161823309	3772055027	6870991	10394828	2531140618	200000/550236	5117453533	10	15077	1620318	1028644667	no	no	374.395	137.288	224	564	127	15.902	32.956	1	5705+18431+21219+25676+52568	3121.1		5117453533
w0.80--SRR5602575-plastome	embplant_pt	Sanger	0.0183	0.00%	33..33	!	272.8	301	3101240+3101240	13100756	35.61					218	"21,55,91,127"	inf	218	3089155227	2879775571	5081307	6202480	1692036544	95400/95400	3233036632	6	21584	2063860	895500681	no	no	435.014	142.114	264	633	127	22.519	41.843	2	45127+106811	1097.68		3233036632
w0.80--SRR5602576-plastome	embplant_pt	Sanger	0.0042	0.00%	33..33	!	248.9	250	970715+970715	5163492	17.59					199	"21,55,91,127"	inf	199	1074815565	991063703	1925226	1941430	483221927	7068/7068	1010391056	7	10751	553156	244813135	no	no	522.301	138.933	355	705	127	10.331	20.922	1	644+1535+2413+2585+3826+3890+5301+5341+45850+52575	298.63		1074815565
w0.80--SRR5602577-plastome	embplant_pt	Sanger	0.0022	0.00%	33..33	!	226.5	250	4911880+4911880	19670968	57.72					181	"21,55,91,127"	inf	181	3998614552	3602403819	7553184	9823760	2225081640	200000/640911	6458557071	4	37657	1335988	1479616233	yes	no	444.829	143.139	246	627	127	31.259	70.457	2	151954	1182.3		6458557071
w0.80--SRR5602578-plastome	embplant_pt	Sanger	0.0046	0.00%	33..33	!	245.8	250	961923+961923	8176040	25.94					197	"21,55,91,127"	inf	197	1039382085	955630223	1848304	1923846	472881346	16390/16390	1028644667	8	16853	739460	339302416	no	no	489.929	133.651	316	662	127	13.526	27.757	2	47743+104179	317.46		1039382085
w0.80--SRR5602579-plastome	embplant_pt	Sanger	0.0218	0.00%	33..33	!	263	300	1669371+1669371	12654968	41.35					210	"21,55,91,127"	inf	210	1618128928	1534377066	2649938	3338742	878089146	565/565	1534377066	8	20647	2040512	726923214	no	no	291.229	63.6072	224	379	127	22.003	42.245	1	3675+12169+13189+13250+22661+23422+35798	738.54		1618128928
w0.80--SRR5602581-plastome	embplant_pt	Sanger	0.0046	0.00%	33..33	!	248	250	1099311+1099311	7086714	21.92					198	"21,55,91,127"	inf	198	1206885810	1123133947	2158173	2198622	545258256	12543/12543	1170378588	8	14806	693910	328564998	no	no	516.348	135.193	346	693	127	11.709	23.806	2	4200+47604+48834+51209	353.86		1206885810
w0.80--SRR5602582-plastome	embplant_pt	Sanger	0.0058	0.00%	33..33	!	245.2	250	1285872+1285872	40987202	39.12					196	"21,55,91,127"	inf	196	1358283407	1274531545	2469438	2571744	630591628	29755/29755	1316407476	6	107713	3818152	1274531545	yes	no	574.83	141.884	397	757	127	93.873	193.107	2	157764	648.91		1358283407
w0.80--SRR5602583-plastome	embplant_pt	Sanger	0.0164	0.00%	33..33	!	294.7	300	470765+470765	7060782	20.22					236	"21,55,91,127"	inf	236	635655159	593779228	910909	941530	277468891	1820/1820	593779228	7	11693	1229764	502511173	no	no	500.566	147.388	328	700	127	15.316	26.756	1	1450+2075+2422+2563+2789+3657+3905+4643+5309+9520+10434+10644+11472+15298+40625	218.13		635655159
w0.80--SRR5602584-plastome	embplant_pt	Sanger	0.0067	0.00%	33..33	!	248.2	250	1699048+1699048	35900334	63.23					199	"21,55,91,127"	inf	199	1848983420	1681479696	3335056	3398096	843407427	21966/21966	1726576852	7	80851	3174446	1125281431	yes	no	607.409	147.505	416	792	127	69.242	140.647	2	152355	703.14		1848983420
w0.80--SRR5602585-plastome	embplant_pt	Sanger	0.0125	0.00%	33..33	!	293	300	1821150+1821150	26178964	44.3					234	"21,55,91,127"	inf	234	2204391964	2035814498	3500197	3642300	1067193900	26755/26755	2191507062	10	56561	2458392	996432412	no	no	563.986	148.439	385	757	127	63.392	111.208	2	158005	999.75		2204391964
w0.80--SRR5602586-plastome	embplant_pt	Sanger	0.0025	0.00%	33..33	!	249.4	250	424930+424930	5073892	13.76					200	"21,55,91,127"	inf	200	521838526	479962595	847757	849860	211955084	1467/1467	479962595	9	12303	418226	223338299	no	no	713.6	131.488	556	883	127	10.248	20.709	2	1211+1280+1597+1649+2080+3631+3717+5121+5243+8195+13515+16144+40695+46978	171.99		521838526
w0.80--SRR5602587-plastome	embplant_pt	Sanger	0.005	0.00%	33..33	!	239.6	250	907178+907178	3422922	12.18					192	"21,55,91,127"	inf	192	956703965	872952102	1647567	1814356	434719697	29589/29589	1028644667	6	6767	440226	311385128	no	no	436.981	125.026	276	598	127	6.427	13.555	1	880+1963+3812+5254+5362+6545+18536+80152	261.26		1028644667
w0.80--SRR5602588-plastome	embplant_pt	Sanger	0.0135	0.00%	33..33	!	297.9	300	1600124+1600124	31708734	56.49					238	"21,55,91,127"	inf	238	2027224563	1859720839	3164983	3200248	953353879	8420/8420	1880121933	5	62141	3009314	1143535042	yes	no	632.693	154.553	455	843	127	69.517	120.474	2	160034	669.68		2027224563
w0.80--SRR5602589-plastome	embplant_pt	Sanger	0.0137	0.00%	33..33	!	298.1	300	1744003+1744003	34752796	59.39					239	"21,55,91,127"	inf	239	2203318222	2035814498	3444575	3488006	1039774588	12792/12792	2077690429	5	68032	3109756	1213328261	yes	no	605.096	159.704	411	819	127	76.422	132.362	2	160136	717.13		2203318222
w0.80--SRR5602590-plastome	embplant_pt	Sanger	0.0205	0.00%	33..33	!	296.3	300	1447023+1447023	42972772	56.96					237	"21,55,91,127"	inf	237	1883343159	1715839434	2842785	2894046	857505829	4970/4970	1715839434	10	90782	7382530	2537251930	no	no	514.584	131.611	355	689	127	101.451	176.509	2	151977	928.66		2537251930
w0.80--SRR5602591-plastome	embplant_pt	Sanger	0.017	0.00%	33..33	!	296.7	300	1342936+1342936	21761324	34.58					237	"21,55,91,127"	inf	237	1634235056	1550483193	2637811	2685872	796898222	2463/2463	1550483193	10	45451	3734120	1336808570	no	no	559.963	140.962	391	745	127	64.442	112.011	1	1300+2107+2504+3647+6424+10001+14517+17791+30000+31829	767.49		1634235056
w0.80--SRR5602592-plastome	embplant_pt	Sanger	0.0047	0.00%	33..33	!	246.9	250	1951892+1951892	29560690	42.58					198	"21,55,91,127"	inf	198	2101312749	1853278388	3820702	3903784	963844269	22749/22749	1949915152	9	91926	3169400	1126355173	yes	no	544.407	127.894	381	705	127	76.934	157.109	2	159921	841.98		2101312749
w0.80--SRR5602593-plastome	embplant_pt	Sanger	0.006	0.00%	33..33	!	244.1	250	1362792+1362792	21428206	43.6					195	"21,55,91,127"	inf	195	1424855400	1341103538	2621498	2725584	665315054	17576/17576	1387274436	10	56018	2370970	834297397	yes	no	568.337	137.855	403	748	127	43.412	89.712	2	160121	619.63		1424855400
w0.80--SRR5602594-plastome	embplant_pt	Sanger	0.0149	0.00%	33..33	!	297.8	300	2012947+2012947	31771400	71.53					238	"21,55,91,127"	inf	238	2492154773	2292438794	3977985	4025894	1198911233	4199/4199	2292438794	10	59155	5241746	1787780136	no	no	594.901	148.721	416	791	127	63	109.193	2	3169+3914+4867+14161+36909+40307+54698	1090.37		2492154773
w0.80--SRR5602595-plastome	embplant_pt	Sanger	0.0084	0.00%	33..33	!	248.5	250	665200+665200	6810930	21.06					199	"21,55,91,127"	inf	199	736586891	694710960	1314372	1330400	330604400	3035/3035	702227152	6	13581	1006360	398358216	no	no	567.781	135.978	392	738	127	13.903	28.209	1	919+1289+1420+1878+1897+1985+2166+2497+2514+6425+8854+9312+12558+17091+44828	219.47		736586891
w0.80--SRR5602596-plastome	embplant_pt	Sanger	0.0184	0.00%	33..33	!	295.4	300	1409711+1409711	41112372	95.98					236	"21,55,91,127"	inf	236	1733019303	1649267441	2754110	2819422	832857258	7475/7475	1649267441	8	73227	6691102	2347199627	no	no	522.205	145.678	352	721	127	91.7	159.911	1	21311+113552	793.85		2347199627
w0.80--SRR5602597-plastome	embplant_pt	Sanger	0.0134	0.00%	33..33	!	296.5	300	1423723+1423723	29246764	67.66					237	"21,55,91,127"	inf	237	1731945562	1648193699	2773709	2847446	844267739	18299/18299	1720134402	7	58001	2740236	1044750794	yes	no	598.253	164.279	405	817	127	67.79	117.888	2	154921	675.79		1731945562
w0.80--SRR5602598-plastome	embplant_pt	Sanger	0.0169	0.00%	33..33	!	294.2	300	1270060+1270060	9069624	27.48					235	"21,55,91,127"	inf	235	1575179255	1491427393	2475514	2540120	747303304	4821/4821	1491427393	10	16525	1645920	662498705	no	no	543.044	143.456	374	734	127	26.943	47.13	1	436+829+863+1081+1233+1336+1388+2033+2144+2991+3078+3339+3431+3528+3566+3688+4078+4404+4408+4444+4692+7249+10185+28959	686.17		1575179255
w0.80--SRR5602599-plastome	embplant_pt	Sanger	0.0019	0.00%	33..33	!	248.2	250	2543909+2543909	52381806	140.12					199	"21,55,91,127"	inf	199	2602750181	2395518009	4969530	5087818	1262796427	52125/52125	2611340115	4	88249	1506378	706522120	yes	no	591.072	149.003	401	780	127	89.425	181.657	2	146926	753.17		2611340115
w0.80--SRR5602600-plastome	embplant_pt	Sanger	0.0068	0.00%	33..33	!	248.1	250	1327534+1327534	29736272	39.43					198	"21,55,91,127"	inf	198	1416265465	1332513603	2602695	2655068	658722370	18317/18317	1377610760	10	75874	2606262	911606808	yes	no	590.097	144.25	400	769	127	63.554	129.137	2	155617	658.94		1416265465
w0.80--SRR5602601-plastome	embplant_pt	Sanger	0.0039	0.00%	33..33	!	247.1	250	1468745+1468745	36783944	99.87					198	"21,55,91,127"	inf	198	1639603765	1472100040	2866503	2937490	725853779	23898/23898	1513975971	9	95954	3509612	1210107035	yes	no	537.27	142.92	355	724	127	79.246	161.685	12	162304	703.61		1639603765
w0.80--SRR5602602-plastome	embplant_pt	Sanger	0.0056	0.00%	33..33	!	248	250	1774932+1774932	38952610	60.12					198	"21,55,91,127"	inf	198	1916629155	1749125431	3496009	3549864	880366272	19077/19077	1799591297	5	102649	3967942	1328218636	yes	no	556.918	129.791	395	723	127	89.86	182.664	2	153040	713.8		1916629155
w0.80--SRR5602603-plastome	embplant_pt	Sanger	0.0184	0.00%	33..33	!	298	300	1640979+1640979	19737056	33.88					238	"21,55,91,127"	inf	238	2063731785	1896228061	3247391	3281958	978023484	1546/1546	1896228061	10	35779	3262036	1190779682	no	no	568.567	143.549	393	759	127	38.453	66.618	2	4239+8640+11287+19936+21067+35950+53333	909.76		2063731785
w0.80--SRR5602604-plastome	embplant_pt	Sanger	0.0047	0.00%	33..33	!	247.8	250	1852832+1852832	13920876	18.22					198	"21,55,91,127"	inf	198	1971389988	1803886264	3660215	3705664	918263539	12269/12269	1869384515	10	38994	1448652	609885356	no	no	592.114	139.493	418	772	127	31.504	64.095	2	13613+35265+108185	820.45		1971389988
w0.80--SRR5602605-plastome	embplant_pt	Sanger	0.017	0.00%	33..33	!	295.5	300	1199457+1199457	50787382	43.91					236	"21,55,91,127"	inf	236	1495722360	1411970498	2326278	2398914	708879087	5651/5651	1411970498	9	107832	8406642	2854005768	no	no	532.446	139.244	357	713	127	119.062	207.586	2	55789+99196	867.68		2854005768
w0.80--SRR5602606-plastome	embplant_pt	Sanger	0.0029	0.00%	33..33	!	247.6	250	1356811+1356811	9843038	20.39					198	"21,55,91,127"	inf	198	1431297851	1291711414	2643119	2713622	671892807	20394/20394	1404454305	6	24594	565020	312458870	no	no	609.584	155.51	411	806	127	19.786	40.292	2	159249	377.01		1431297851
w0.80--SRR5602607-plastome	embplant_pt	Sanger	0.0044	0.00%	33..33	!	150.5	151	2752799+2752799	5909266	14.4					120	"21,55,91,127"	inf	120	2240899186	2029372047	5493628	5505598	828592499	8741/8741	2048699400	10	25682	488286	260919263	no	no	618.693	138.3	447	795	127	5.325	32.745	1	424+868+949+1088+1975+2730+3389+3878+4411+4422+4433+4453+5335+6820+9443+10509+12584+17894+22832	718.89		2240899186
w0.80--SRR5602608-plastome	embplant_pt	Sanger	0.005	0.00%	33..33	!	150.4	151	3195974+3195974	9207332	19.49					120	"21,55,91,127"	inf	120	2749852811	2363305754	6360180	6391948	961348979	21849/21849	2405181685	10	43262	665416	331786223	no	no	596.509	141.019	425	773	127	7.76	47.757	2	10682+131052	824.86		2749852811
w0.80--SRR5602609-plastome	embplant_pt	Sanger	0.0178	0.00%	33..33	!	295.9	300	1929116+1929116	10781086	20.29					237	"21,55,91,127"	inf	237	2390149300	2222645575	3762720	3858232	1141650848	3072/3072	2222645575	10	20948	1819546	705448378	no	no	515.558	139.693	356	703	127	33.398	58.166	1	461+765+770+792+949+1060+1229+1236+1389+1741+1769+1827+2218+2644+2682+3660+3916+4615+5193+8452+8685+8697+9036+10580+11215+12108	1098.69		2390149300
w0.80--SRR5602610-plastome	embplant_pt	Sanger	0.0046	0.00%	33..33	!	246.4	250	1240196+1240196	2272840	8.09					197	"21,55,91,127"	inf	197	1289563930	1205812068	2375962	2480392	611168588	47647/47647	1512902230	10	5336	290262	339302416	no	no	432.28	157.55	254	652	127	7.111	14.55	1	394+422+448+506+547+552+553+649+675+676+755+765+784+815+966+966+968+1115+1147+1257+1392+1396+1443+1509+1541+1659+1915+1959+2120+2177+2354+2356+2568+2607+2943+3141+3999+5278+8100+9104+17925	533.13		1512902230
w0.80--SRR6478596-plastome	embplant_pt	Sanger	0.0032	0.00%	33..33	!	121.7	126	6041307+6084659	19332050	191.74					97	"21,55,91"	inf	97	3469259833	3387655454	10118427	12125966	1475730062	200000/421039	3745211482	10	304355	1435250	1025423441	no	no	499.861	162.953	295	708	91	266.545	1022.248	2	43792+104832	1571.85		3745211482
w0.80--SRR6932851-plastome	embplant_pt	Illumina 1.8+	0.0007	0.00%	33..33	!	98.3	100	10000000+10000000	13752606	131.29					79	"21,55,91"	inf	79	4158602084	3667902070	17609065	20000000	1966000000	200000/963842	4042637967	10	247764	472382	2153926098	yes	no	176.083	9.23382	165	188	91	32.778	389.669	2	147671	1756.69		4158602084
w0.80--SRR7630500-plastome	embplant_pt	Sanger	0.0094	0.00%	33..33	!	301	301	7279904+7279904	14992594	108.09					241	"21,55,91,127"	inf	241	5907727515	5627480899	14463504	14559808	4382502208	68453/68453	5810017009	5	233718	4217656	1663226085	yes	no	544.884	108.16	405	683	127	368.563	633.929	2	146229	2362.43		5907727515
